"2026-06-10 13:20:00","4144.48","4047.22","4222.08","-4.141561","4151.954167","4177.338472","75.88"
"2026-06-10 13:15:00","4135.99","4047.22","4222.08","-4.141561","4151.162500","4177.730972","99.12"
"2026-06-10 13:10:00","4151.77","4047.22","4222.08","-4.141561","4151.227500","4178.267083","77.44"
"2026-06-10 13:05:00","4154.53","4047.22","4222.08","-4.141561","4149.969167","4178.628194","94.49"
"2026-06-10 13:00:00","4153.69","4047.22","4222.08","-4.141561","4149.212500","4178.910278","116.85"
"2026-06-10 12:55:00","4147.30","4047.22","4222.08","-4.141561","4148.684167","4179.196389","94.49"
"2026-06-10 12:50:00","4152.26","4047.22","4222.08","-4.141561","4148.747500","4179.688542","100.86"
"2026-06-10 12:45:00","4158.15","4047.22","4222.08","-4.141561","4148.975833","4180.073611","125.69"
"2026-06-10 12:40:00","4160.46","4047.22","4222.08","-4.141561","4148.809167","4180.389931","152.86"
"2026-06-10 12:35:00","4161.17","4047.22","4222.08","-4.141561","4148.344167","4180.697431","197.85"
"2026-06-10 12:30:00","4162.45","4047.22","4222.08","-4.141561","4147.980000","4181.023750","219.02"
"2026-06-10 12:25:00","4141.20","4047.22","4222.08","-4.141561","4148.207500","4181.330208","102.55"
"2026-06-10 12:20:00","4134.98","4047.22","4222.08","-4.141561","4150.345000","4181.863333","85.95"
"2026-06-10 12:15:00","4136.77","4047.22","4222.08","-4.141561","4152.741667","4182.490069","92.11"
"2026-06-10 12:10:00","4136.67","4047.22","4222.08","-4.141561","4155.108333","4183.121250","114.19"
"2026-06-10 12:05:00","4145.45","4047.22","4222.08","-4.141561","4157.790833","4183.735903","96.37"
"2026-06-10 12:00:00","4147.35","4047.22","4222.08","-4.141561","4159.150833","4184.293819","96.13"
"2026-06-10 11:55:00","4148.06","4047.22","4222.08","-4.141561","4160.322500","4184.803264","91.84"
"2026-06-10 11:50:00","4155.00","4047.22","4222.08","-4.141561","4162.575000","4185.317292","88.40"
"2026-06-10 11:45:00","4156.15","4047.22","4222.08","-4.141561","4164.009167","4185.773958","81.95"
"2026-06-10 11:40:00","4154.88","4047.22","4222.08","-4.141561","4165.792500","4186.171181","86.53"
"2026-06-10 11:35:00","4156.80","4047.22","4222.08","-4.141561","4167.200000","4186.614097","99.05"
"2026-06-10 11:30:00","4165.18","4047.22","4222.08","-4.141561","4168.061667","4187.068889","115.13"
"2026-06-10 11:25:00","4166.85","4047.22","4222.08","-4.141561","4168.093333","4187.490486","170.60"
"2026-06-10 11:20:00","4163.74","4047.22","4222.08","-4.141561","4167.989167","4187.891042","112.84"
"2026-06-10 11:15:00","4165.17","4047.22","4222.08","-4.141561","4168.269167","4188.334375","109.92"
"2026-06-10 11:10:00","4168.86","4047.22","4222.08","-4.141561","4168.242500","4188.808264","132.94"
"2026-06-10 11:05:00","4161.77","4047.22","4222.08","-4.141561","4167.619167","4189.275903","239.93"
"2026-06-10 11:00:00","4161.41","4047.22","4222.08","-4.141561","4167.469167","4189.831736","203.59"
"2026-06-10 10:55:00","4175.09","4047.22","4222.08","-4.141561","4168.159167","4190.422917","125.55"
"2026-06-10 10:50:00","4172.21","4047.22","4222.08","-4.141561","4167.660833","4190.857778","92.15"
"2026-06-10 10:45:00","4177.55","4047.22","4222.08","-4.141561","4167.180833","4191.294514","96.63"
"2026-06-10 10:40:00","4171.77","4047.22","4222.08","-4.141561","4166.451667","4191.725278","93.99"
"2026-06-10 10:35:00","4167.14","4047.22","4222.08","-4.141561","4166.465000","4192.264444","94.30"
"2026-06-10 10:30:00","4165.56","4047.22","4222.08","-4.141561","4166.936667","4192.863403","111.72"
"2026-06-10 10:25:00","4165.60","4047.22","4222.08","-4.141561","4167.913333","4193.475486","80.35"
"2026-06-10 10:20:00","4167.10","4047.22","4222.08","-4.141561","4168.005000","4194.108194","89.98"
"2026-06-10 10:15:00","4164.85","4047.22","4222.08","-4.141561","4168.144167","4194.718333","81.34"
"2026-06-10 10:10:00","4161.38","4047.22","4222.08","-4.141561","4168.713333","4195.335972","85.14"
"2026-06-10 10:05:00","4159.97","4047.22","4222.08","-4.141561","4169.063333","4195.988958","106.03"
"2026-06-10 10:00:00","4169.69","4047.22","4222.08","-4.141561","4169.961667","4196.638264","87.18"
"2026-06-10 09:55:00","4169.11","4047.22","4222.08","-4.141561","4169.790000","4197.235208","81.89"
"2026-06-10 09:50:00","4166.45","4047.22","4222.08","-4.141561","4169.795833","4197.871597","91.35"
"2026-06-10 09:45:00","4168.80","4047.22","4222.08","-4.141561","4170.212500","4198.525833","89.09"
"2026-06-10 09:40:00","4171.93","4047.22","4222.08","-4.141561","4170.720833","4199.173611","97.72"
"2026-06-10 09:35:00","4172.80","4047.22","4222.08","-4.141561","4170.635000","4199.796875","92.70"
"2026-06-10 09:30:00","4177.28","4047.22","4222.08","-4.141561","4170.672500","4200.408264","115.66"
"2026-06-10 09:25:00","4166.70","4047.22","4222.08","-4.141561","4169.944167","4200.970347","90.31"
"2026-06-10 09:20:00","4168.77","4047.22","4222.08","-4.141561","4170.435833","4201.615208","88.67"
"2026-06-10 09:15:00","4171.68","4047.22","4222.08","-4.141561","4170.660000","4202.238889","100.16"
"2026-06-10 09:10:00","4165.58","4047.22","4222.08","-4.141561","4170.840833","4202.845417","94.28"
"2026-06-10 09:05:00","4170.75","4047.22","4222.08","-4.141561","4170.950833","4203.492778","76.05"
"2026-06-10 09:00:00","4167.63","4047.22","4222.08","-4.141561","4170.708333","4204.098958","93.63"
"2026-06-10 08:55:00","4169.18","4047.22","4222.08","-4.141561","4170.455833","4204.747778","83.01"
"2026-06-10 08:50:00","4171.45","4047.22","4222.08","-4.141561","4171.890833","4205.372500","90.57"
"2026-06-10 08:45:00","4174.90","4047.22","4222.08","-4.141561","4172.810000","4205.982153","97.94"
"2026-06-10 08:40:00","4170.90","4047.22","4222.08","-4.141561","4174.129167","4206.512292","87.33"
"2026-06-10 08:35:00","4173.25","4047.22","4222.08","-4.141561","4175.724167","4207.071042","85.61"
"2026-06-10 08:30:00","4168.54","4047.22","4222.08","-4.141561","4177.211667","4207.631875","83.95"
"2026-06-10 08:25:00","4172.60","4047.22","4222.08","-4.141561","4179.431667","4208.265694","98.23"
"2026-06-10 08:20:00","4171.46","4047.22","4222.08","-4.141561","4181.317500","4208.857292","100.04"
"2026-06-10 08:15:00","4173.85","4047.22","4222.08","-4.141561","4183.659167","4209.445139","106.17"
"2026-06-10 08:10:00","4166.90","4047.22","4222.08","-4.141561","4185.764167","4210.013542","118.10"
"2026-06-10 08:05:00","4167.84","4047.22","4222.08","-4.141561","4188.570833","4210.653889","157.86"
"2026-06-10 08:00:00","4164.60","4047.22","4222.08","-4.141561","4191.875833","4211.331736","215.34"
"2026-06-10 07:55:00","4186.40","4047.22","4222.08","-4.141561","4195.172500","4212.063819","87.54"
"2026-06-10 07:50:00","4182.48","4047.22","4222.08","-4.141561","4196.664167","4212.647083","116.51"
"2026-06-10 07:45:00","4190.73","4047.22","4222.08","-4.141561","4198.348333","4213.228750","95.79"
"2026-06-10 07:40:00","4190.04","4047.22","4222.08","-4.141561","4199.370833","4213.749306","94.57"
"2026-06-10 07:35:00","4191.10","4047.22","4222.08","-4.141561","4200.870833","4214.267639","111.54"
"2026-06-10 07:30:00","4195.18","4047.22","4222.08","-4.141561","4202.398333","4214.812500","98.01"
"2026-06-10 07:25:00","4195.23","4047.22","4222.08","-4.141561","4203.705000","4215.339722","102.36"
"2026-06-10 07:20:00","4199.56","4047.22","4222.08","-4.141561","4205.094167","4215.867361","73.44"
"2026-06-10 07:15:00","4199.11","4047.22","4222.08","-4.141561","4205.920000","4216.383264","80.32"
"2026-06-10 07:10:00","4200.58","4047.22","4222.08","-4.141561","4207.225833","4216.871944","96.67"
"2026-06-10 07:05:00","4207.50","4047.22","4222.08","-4.141561","4208.294167","4217.324583","85.58"
"2026-06-10 07:00:00","4204.16","4047.22","4222.08","-4.141561","4208.910000","4217.737431","140.30"
"2026-06-10 06:55:00","4204.30","4047.22","4222.08","-4.141561","4209.521667","4218.145000","89.71"
"2026-06-10 06:50:00","4202.69","4047.22","4222.08","-4.141561","4209.625833","4218.555486","80.24"
"2026-06-10 06:45:00","4203.00","4047.22","4222.08","-4.141561","4209.748333","4218.945694","104.15"
"2026-06-10 06:40:00","4208.04","4047.22","4222.08","-4.141561","4209.755000","4219.324167","88.64"
"2026-06-10 06:35:00","4209.43","4047.22","4222.08","-4.141561","4208.962500","4219.720972","81.23"
"2026-06-10 06:30:00","4210.86","4047.22","4222.08","-4.141561","4207.730833","4220.094375","80.08"
"2026-06-10 06:25:00","4211.90","4047.22","4222.08","-4.141561","4206.113333","4220.477153","75.15"
"2026-06-10 06:20:00","4209.47","4047.22","4222.08","-4.141561","4204.084167","4220.834861","72.48"
"2026-06-10 06:15:00","4214.78","4047.22","4222.08","-4.141561","4201.703333","4221.232639","78.69"
"2026-06-10 06:10:00","4213.40","4047.22","4222.08","-4.141561","4198.557500","4221.577083","89.13"
"2026-06-10 06:05:00","4214.89","4047.22","4222.08","-4.141561","4195.781667","4221.911181","107.43"
"2026-06-10 06:00:00","4211.50","4047.22","4222.08","-4.141561","4192.626667","4222.248056","125.45"
"2026-06-10 05:55:00","4205.55","4047.22","4222.08","-4.141561","4189.584167","4222.603889","110.52"
"2026-06-10 05:50:00","4204.16","4047.22","4222.08","-4.141561","4187.047500","4222.928819","124.97"
"2026-06-10 05:45:00","4203.08","4047.22","4222.08","-4.141561","4184.641667","4223.180069","126.26"
"2026-06-10 05:40:00","4198.53","4047.22","4222.08","-4.141561","4182.230000","4223.507153","156.98"
"2026-06-10 05:35:00","4194.65","4047.22","4222.08","-4.141561","4180.178333","4223.830556","197.35"
"2026-06-10 05:30:00","4191.45","4047.22","4222.08","-4.141561","4178.560000","4224.154583","246.82"
"2026-06-10 05:25:00","4187.55","4047.22","4222.08","-4.141561","4177.171667","4224.648056","125.37"
"2026-06-10 05:20:00","4180.90","4047.22","4222.08","-4.141561","4176.122500","4225.177639","102.60"
"2026-06-10 05:15:00","4177.03","4047.22","4222.08","-4.141561","4175.944167","4225.744306","104.60"
"2026-06-10 05:10:00","4180.09","4047.22","4222.08","-4.141561","4176.350833","4226.284375","87.87"
"2026-06-10 05:05:00","4177.03","4047.22","4222.08","-4.141561","4176.476667","4226.841736","124.91"
"2026-06-10 05:00:00","4174.99","4047.22","4222.08","-4.141561","4177.115833","4227.442361","129.01"
"2026-06-10 04:55:00","4175.11","4047.22","4222.08","-4.141561","4178.085833","4228.132014","66.93"
"2026-06-10 04:50:00","4175.29","4047.22","4222.08","-4.141561","4178.925000","4228.809583","83.17"
"2026-06-10 04:45:00","4174.14","4047.22","4222.08","-4.141561","4179.759167","4229.538958","75.02"
"2026-06-10 04:40:00","4173.91","4047.22","4222.08","-4.141561","4180.733333","4230.282917","100.40"
"2026-06-10 04:35:00","4175.23","4047.22","4222.08","-4.141561","4181.260833","4231.021181","103.24"
"2026-06-10 04:30:00","4174.79","4047.22","4222.08","-4.141561","4181.723333","4231.682639","98.51"
"2026-06-10 04:25:00","4174.96","4047.22","4222.08","-4.141561","4182.223333","4232.378889","107.01"
"2026-06-10 04:20:00","4178.76","4047.22","4222.08","-4.141561","4182.438333","4233.105347","101.26"
"2026-06-10 04:15:00","4181.91","4047.22","4222.08","-4.141561","4182.165000","4233.849861","85.81"
"2026-06-10 04:10:00","4181.60","4047.22","4222.08","-4.141561","4181.695000","4234.615208","70.07"
"2026-06-10 04:05:00","4184.70","4047.22","4222.08","-4.141561","4181.435833","4235.404097","78.50"
"2026-06-10 04:00:00","4186.63","4047.22","4222.08","-4.141561","4180.675000","4236.176597","89.77"
"2026-06-10 03:55:00","4185.18","4047.22","4222.08","-4.141561","4179.880833","4236.919444","76.82"
"2026-06-10 03:50:00","4185.30","4047.22","4222.08","-4.141561","4178.982500","4237.722639","83.51"
"2026-06-10 03:45:00","4185.83","4047.22","4222.08","-4.141561","4178.155000","4238.509167","78.28"
"2026-06-10 03:40:00","4180.24","4047.22","4222.08","-4.141561","4178.321667","4239.192778","66.99"
"2026-06-10 03:35:00","4180.78","4047.22","4222.08","-4.141561","4178.690000","4239.925486","76.43"
"2026-06-10 03:30:00","4180.79","4047.22","4222.08","-4.141561","4179.035833","4240.793542","87.81"
"2026-06-10 03:25:00","4177.54","4047.22","4222.08","-4.141561","4178.942500","4241.726875","78.00"
"2026-06-10 03:20:00","4175.48","4047.22","4222.08","-4.141561","4179.837500","4242.708403","66.02"
"2026-06-10 03:15:00","4176.27","4047.22","4222.08","-4.141561","4180.511667","4243.706458","70.17"
"2026-06-10 03:10:00","4178.49","4047.22","4222.08","-4.141561","4180.933333","4244.647569","69.11"
"2026-06-10 03:05:00","4175.57","4047.22","4222.08","-4.141561","4181.323333","4245.640972","99.74"
"2026-06-10 03:00:00","4177.10","4047.22","4222.08","-4.141561","4181.816667","4246.704861","92.68"
"2026-06-10 02:55:00","4174.40","4047.22","4222.08","-4.141561","4182.641667","4247.764028","86.19"
"2026-06-10 02:50:00","4175.37","4047.22","4222.08","-4.141561","4183.863333","4248.837222","126.08"
"2026-06-10 02:45:00","4187.83","4047.22","4222.08","-4.141561","4185.285833","4249.943819","108.45"
"2026-06-10 02:40:00","4184.66","4047.22","4222.08","-4.141561","4185.740833","4251.087500","105.42"
"2026-06-10 02:35:00","4184.93","4047.22","4222.08","-4.141561","4185.994167","4252.101806","99.86"
"2026-06-10 02:30:00","4179.67","4047.22","4222.08","-4.141561","4187.333333","4253.126667","130.17"
"2026-06-10 02:25:00","4188.28","4047.22","4222.08","-4.141561","4189.269167","4254.171319","80.78"
"2026-06-10 02:20:00","4183.57","4047.22","4222.08","-4.141561","4190.438333","4255.164514","69.66"
"2026-06-10 02:15:00","4181.33","4047.22","4222.08","-4.141561","4191.890833","4256.207361","67.66"
"2026-06-10 02:10:00","4183.17","4047.22","4222.08","-4.141561","4194.545833","4257.271597","66.50"
"2026-06-10 02:05:00","4181.49","4047.22","4222.08","-4.141561","4196.262500","4258.370069","75.75"
"2026-06-10 02:00:00","4187.00","4047.22","4222.08","-4.141561","4197.400833","4259.483472","71.38"
"2026-06-10 01:55:00","4189.06","4047.22","4222.08","-4.141561","4198.058333","4260.545625","68.01"
"2026-06-10 01:50:00","4192.44","4047.22","4222.08","-4.141561","4200.484167","4261.606111","92.67"
"2026-06-10 01:45:00","4193.29","4047.22","4222.08","-4.141561","4201.756667","4262.616111","88.00"
"2026-06-10 01:40:00","4187.70","4047.22","4222.08","-4.141561","4202.624167","4263.646597","91.53"
"2026-06-10 01:35:00","4201.00","4047.22","4222.08","-4.141561","4204.044167","4264.713403","95.14"
"2026-06-10 01:30:00","4202.90","4047.22","4222.08","-4.141561","4204.640833","4265.685208","109.58"
"2026-06-10 01:25:00","4202.31","4047.22","4222.08","-4.141561","4204.947500","4266.616319","80.74"
"2026-06-10 01:20:00","4201.00","4047.22","4222.08","-4.141561","4206.252500","4267.546458","90.31"
"2026-06-10 01:15:00","4213.19","4047.22","4222.08","-4.141561","4208.271667","4268.504653","109.87"
"2026-06-10 01:10:00","4203.77","4047.22","4222.08","-4.141561","4209.477500","4269.407917","102.13"
"2026-06-10 01:05:00","4195.15","4047.22","4222.08","-4.141561","4211.261667","4270.364167","139.92"
"2026-06-10 01:00:00","4194.89","4047.22","4222.08","-4.141561","4213.815000","4271.398681","183.47"
"2026-06-10 00:55:00","4218.17","4047.22","4222.08","-4.141561","4215.966667","4272.425278","116.54"
"2026-06-10 00:50:00","4207.71","4047.22","4222.08","-4.141561","4216.292500","4273.272292","100.65"
"2026-06-10 00:45:00","4203.70","4047.22","4222.08","-4.141561","4217.380000","4274.202847","100.82"
"2026-06-10 00:40:00","4204.74","4047.22","4222.08","-4.141561","4218.184167","4275.152292","91.28"
"2026-06-10 00:35:00","4208.16","4047.22","4222.08","-4.141561","4219.344167","4276.087153","112.40"
"2026-06-10 00:30:00","4206.58","4047.22","4222.08","-4.141561","4220.521667","4276.987361","133.26"
"2026-06-10 00:25:00","4217.97","4047.22","4222.08","-4.141561","4222.130833","4277.901458","97.30"
"2026-06-10 00:20:00","4225.23","4047.22","4222.08","-4.141561","4222.677500","4278.742778","94.72"
"2026-06-10 00:15:00","4227.66","4047.22","4222.08","-4.141561","4222.873333","4279.523264","112.30"
"2026-06-10 00:10:00","4225.18","4047.22","4222.08","-4.141561","4223.352500","4280.301597","125.23"
"2026-06-10 00:05:00","4225.79","4047.22","4222.08","-4.141561","4224.270833","4281.087708","163.14"
"2026-06-10 00:00:00","4220.71","4047.22","4222.08","-4.141561","4225.605833","4281.864028","177.80"
"2026-06-09 23:55:00","4222.08","4222.08","4318.06","-2.222757","4227.758333","4282.666667","120.04"
"2026-06-09 23:50:00","4220.76","4222.08","4318.06","-2.222757","4229.060833","4283.478611","174.21"
"2026-06-09 23:45:00","4213.35","4222.08","4318.06","-2.222757","4230.255833","4284.274444","205.15"
"2026-06-09 23:40:00","4218.66","4222.08","4318.06","-2.222757","4232.441667","4285.092014","120.86"
"2026-06-09 23:35:00","4222.29","4222.08","4318.06","-2.222757","4235.004167","4285.886528","77.45"
"2026-06-09 23:30:00","4225.89","4222.08","4318.06","-2.222757","4237.595833","4286.650347","101.58"
"2026-06-09 23:25:00","4224.53","4222.08","4318.06","-2.222757","4239.913333","4287.402778","107.10"
"2026-06-09 23:20:00","4227.58","4222.08","4318.06","-2.222757","4242.595000","4288.164514","99.94"
"2026-06-09 23:15:00","4233.41","4222.08","4318.06","-2.222757","4244.876667","4288.895903","158.12"
"2026-06-09 23:10:00","4236.20","4222.08","4318.06","-2.222757","4246.575000","4289.603194","124.74"
"2026-06-09 23:05:00","4241.81","4222.08","4318.06","-2.222757","4248.175833","4290.294028","90.88"
"2026-06-09 23:00:00","4246.54","4222.08","4318.06","-2.222757","4249.147500","4290.889722","116.04"
"2026-06-09 22:55:00","4237.71","4222.08","4318.06","-2.222757","4249.906667","4291.476250","115.63"
"2026-06-09 22:50:00","4235.10","4222.08","4318.06","-2.222757","4251.826667","4292.134583","192.33"
"2026-06-09 22:45:00","4239.58","4222.08","4318.06","-2.222757","4253.956667","4292.819375","241.21"
"2026-06-09 22:40:00","4249.41","4222.08","4318.06","-2.222757","4255.831667","4293.448542","252.92"
"2026-06-09 22:35:00","4253.39","4222.08","4318.06","-2.222757","4256.854167","4293.990069","155.11"
"2026-06-09 22:30:00","4253.70","4222.08","4318.06","-2.222757","4257.475000","4294.518750","142.84"
"2026-06-09 22:25:00","4256.71","4222.08","4318.06","-2.222757","4257.851667","4295.027014","111.81"
"2026-06-09 22:20:00","4254.96","4222.08","4318.06","-2.222757","4258.089167","4295.516458","129.93"
"2026-06-09 22:15:00","4253.79","4222.08","4318.06","-2.222757","4258.390833","4296.062847","119.79"
"2026-06-09 22:10:00","4255.41","4222.08","4318.06","-2.222757","4258.826667","4296.594306","117.98"
"2026-06-09 22:05:00","4253.47","4222.08","4318.06","-2.222757","4259.109167","4297.104097","124.79"
"2026-06-09 22:00:00","4255.65","4222.08","4318.06","-2.222757","4259.490000","4297.638681","138.13"
"2026-06-09 20:55:00","4260.75","4222.08","4318.06","-2.222757","4259.940833","4298.150278","58.00"
"2026-06-09 20:50:00","4260.66","4222.08","4318.06","-2.222757","4259.806667","4298.609722","41.91"
"2026-06-09 20:45:00","4262.08","4222.08","4318.06","-2.222757","4259.688333","4299.094375","26.64"
"2026-06-09 20:40:00","4261.68","4222.08","4318.06","-2.222757","4258.785000","4299.556319","25.98"
"2026-06-09 20:35:00","4260.84","4222.08","4318.06","-2.222757","4257.925000","4300.067986","20.49"
"2026-06-09 20:30:00","4258.22","4222.08","4318.06","-2.222757","4257.355833","4300.581667","15.61"
"2026-06-09 20:25:00","4259.56","4222.08","4318.06","-2.222757","4257.488333","4301.090556","16.13"
"2026-06-09 20:20:00","4258.58","4222.08","4318.06","-2.222757","4257.340833","4301.613889","17.68"
"2026-06-09 20:15:00","4259.02","4222.08","4318.06","-2.222757","4257.135000","4302.125417","26.50"
"2026-06-09 20:10:00","4258.80","4222.08","4318.06","-2.222757","4256.858333","4302.636667","25.54"
"2026-06-09 20:05:00","4258.04","4222.08","4318.06","-2.222757","4256.884167","4303.144931","29.77"
"2026-06-09 20:00:00","4261.06","4222.08","4318.06","-2.222757","4257.501667","4303.623194","55.81"
"2026-06-09 19:55:00","4259.14","4222.08","4318.06","-2.222757","4258.248333","4304.057500","94.48"
"2026-06-09 19:50:00","4259.24","4222.08","4318.06","-2.222757","4259.185833","4304.528889","157.72"
"2026-06-09 19:45:00","4251.24","4222.08","4318.06","-2.222757","4259.769167","4305.013056","149.71"
"2026-06-09 19:40:00","4251.36","4222.08","4318.06","-2.222757","4260.973333","4305.537708","172.20"
"2026-06-09 19:35:00","4254.01","4222.08","4318.06","-2.222757","4262.083333","4306.075972","143.14"
"2026-06-09 19:30:00","4259.81","4222.08","4318.06","-2.222757","4263.379167","4306.575139","122.80"
"2026-06-09 19:25:00","4257.79","4222.08","4318.06","-2.222757","4264.320000","4307.041597","98.16"
"2026-06-09 19:20:00","4256.11","4222.08","4318.06","-2.222757","4265.438333","4307.553542","110.08"
"2026-06-09 19:15:00","4255.70","4222.08","4318.06","-2.222757","4266.916667","4308.071458","116.34"
"2026-06-09 19:10:00","4259.11","4222.08","4318.06","-2.222757","4268.065000","4308.582569","72.07"
"2026-06-09 19:05:00","4265.45","4222.08","4318.06","-2.222757","4268.619167","4309.059375","73.81"
"2026-06-09 19:00:00","4270.02","4222.08","4318.06","-2.222757","4268.744167","4309.527014","62.39"
"2026-06-09 18:55:00","4270.39","4222.08","4318.06","-2.222757","4268.146667","4309.958403","62.37"
"2026-06-09 18:50:00","4266.24","4222.08","4318.06","-2.222757","4267.565000","4310.378889","65.53"
"2026-06-09 18:45:00","4265.69","4222.08","4318.06","-2.222757","4266.951667","4310.861389","54.97"
"2026-06-09 18:40:00","4264.68","4222.08","4318.06","-2.222757","4266.269167","4311.375069","67.37"
"2026-06-09 18:35:00","4269.56","4222.08","4318.06","-2.222757","4266.310833","4311.876736","69.05"
"2026-06-09 18:30:00","4271.10","4222.08","4318.06","-2.222757","4265.780833","4312.353403","80.75"
"2026-06-09 18:25:00","4271.21","4222.08","4318.06","-2.222757","4265.354167","4312.792153","74.35"
"2026-06-09 18:20:00","4273.85","4222.08","4318.06","-2.222757","4264.704167","4313.263958","94.90"
"2026-06-09 18:15:00","4269.48","4222.08","4318.06","-2.222757","4264.112500","4313.758889","97.79"
"2026-06-09 18:10:00","4265.76","4222.08","4318.06","-2.222757","4263.687500","4314.271597","98.36"
"2026-06-09 18:05:00","4266.95","4222.08","4318.06","-2.222757","4263.333333","4314.799306","92.64"
"2026-06-09 18:00:00","4262.85","4222.08","4318.06","-2.222757","4263.037500","4315.337292","79.26"
"2026-06-09 17:55:00","4263.41","4222.08","4318.06","-2.222757","4263.028333","4315.907639","63.49"
"2026-06-09 17:50:00","4258.88","4222.08","4318.06","-2.222757","4262.105833","4316.466250","64.58"
"2026-06-09 17:45:00","4257.50","4222.08","4318.06","-2.222757","4260.560833","4317.070556","87.81"
"2026-06-09 17:40:00","4265.18","4222.08","4318.06","-2.222757","4259.950833","4317.690417","57.34"
"2026-06-09 17:35:00","4263.20","4222.08","4318.06","-2.222757","4258.277500","4318.270556","61.23"
"2026-06-09 17:30:00","4265.98","4222.08","4318.06","-2.222757","4256.453333","4318.830694","58.33"
"2026-06-09 17:25:00","4263.41","4222.08","4318.06","-2.222757","4256.164167","4319.365903","72.39"
"2026-06-09 17:20:00","4266.75","4222.08","4318.06","-2.222757","4256.197500","4319.849028","86.49"
"2026-06-09 17:15:00","4264.38","4222.08","4318.06","-2.222757","4255.843333","4320.315000","74.32"
"2026-06-09 17:10:00","4261.51","4222.08","4318.06","-2.222757","4255.045000","4320.797778","80.57"
"2026-06-09 17:05:00","4263.40","4222.08","4318.06","-2.222757","4254.948333","4321.286597","96.80"
"2026-06-09 17:00:00","4262.74","4222.08","4318.06","-2.222757","4254.958333","4321.769236","85.70"
"2026-06-09 16:55:00","4252.34","4222.08","4318.06","-2.222757","4255.921667","4322.281458","83.04"
"2026-06-09 16:50:00","4240.34","4222.08","4318.06","-2.222757","4257.616667","4322.839236","101.63"
"2026-06-09 16:45:00","4250.18","4222.08","4318.06","-2.222757","4260.948333","4323.447222","120.63"
"2026-06-09 16:40:00","4245.10","4222.08","4318.06","-2.222757","4263.539167","4323.999028","154.02"
"2026-06-09 16:35:00","4241.31","4222.08","4318.06","-2.222757","4266.465833","4324.578333","118.74"
"2026-06-09 16:30:00","4262.51","4222.08","4318.06","-2.222757","4268.896667","4325.195903","100.22"
"2026-06-09 16:25:00","4263.81","4222.08","4318.06","-2.222757","4269.941667","4325.634722","103.48"
"2026-06-09 16:20:00","4262.50","4222.08","4318.06","-2.222757","4271.255000","4326.100000","124.19"
"2026-06-09 16:15:00","4254.80","4222.08","4318.06","-2.222757","4273.210833","4326.579583","133.37"
"2026-06-09 16:10:00","4260.35","4222.08","4318.06","-2.222757","4276.320833","4327.104583","117.73"
"2026-06-09 16:05:00","4263.52","4222.08","4318.06","-2.222757","4279.225000","4327.606181","127.42"
"2026-06-09 16:00:00","4274.30","4222.08","4318.06","-2.222757","4281.926667","4328.120208","123.23"
"2026-06-09 15:55:00","4272.68","4222.08","4318.06","-2.222757","4283.535000","4328.547569","107.47"
"2026-06-09 15:50:00","4280.32","4222.08","4318.06","-2.222757","4285.881667","4328.993542","96.23"
"2026-06-09 15:45:00","4281.27","4222.08","4318.06","-2.222757","4287.401667","4329.407986","91.24"
"2026-06-09 15:40:00","4280.22","4222.08","4318.06","-2.222757","4287.651667","4329.808889","100.01"
"2026-06-09 15:35:00","4270.48","4222.08","4318.06","-2.222757","4288.112500","4330.209167","124.49"
"2026-06-09 15:30:00","4275.05","4222.08","4318.06","-2.222757","4291.054167","4330.660694","147.02"
"2026-06-09 15:25:00","4279.57","4222.08","4318.06","-2.222757","4294.399167","4331.070069","100.86"
"2026-06-09 15:20:00","4285.97","4222.08","4318.06","-2.222757","4297.675000","4331.468889","88.90"
"2026-06-09 15:15:00","4292.12","4222.08","4318.06","-2.222757","4300.444167","4331.810764","71.16"
"2026-06-09 15:10:00","4295.20","4222.08","4318.06","-2.222757","4302.083333","4332.143264","72.31"
"2026-06-09 15:05:00","4295.94","4222.08","4318.06","-2.222757","4304.278333","4332.448264","75.07"
"2026-06-09 15:00:00","4293.60","4222.08","4318.06","-2.222757","4307.014167","4332.745000","79.28"
"2026-06-09 14:55:00","4300.84","4222.08","4318.06","-2.222757","4310.015833","4333.014444","88.01"
"2026-06-09 14:50:00","4298.56","4222.08","4318.06","-2.222757","4312.357500","4333.261528","132.78"
"2026-06-09 14:45:00","4284.27","4222.08","4318.06","-2.222757","4315.370833","4333.543403","144.85"
"2026-06-09 14:40:00","4285.75","4222.08","4318.06","-2.222757","4321.058333","4333.916528","102.50"
"2026-06-09 14:35:00","4305.78","4222.08","4318.06","-2.222757","4324.805833","4334.284167","124.91"
"2026-06-09 14:30:00","4315.19","4222.08","4318.06","-2.222757","4327.033333","4334.491181","134.62"
"2026-06-09 14:25:00","4318.88","4222.08","4318.06","-2.222757","4328.275833","4334.635000","111.31"
"2026-06-09 14:20:00","4319.20","4222.08","4318.06","-2.222757","4329.310833","4334.751806","142.25"
"2026-06-09 14:15:00","4311.79","4222.08","4318.06","-2.222757","4330.522500","4334.860417","174.36"
"2026-06-09 14:10:00","4321.54","4222.08","4318.06","-2.222757","4332.421667","4335.007361","145.21"
"2026-06-09 14:05:00","4328.77","4222.08","4318.06","-2.222757","4334.072500","4335.089444","133.01"
"2026-06-09 14:00:00","4329.62","4222.08","4318.06","-2.222757","4335.160000","4335.107500","132.84"
